GCA_000336675.1	1132509	332168	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus hamelinensis	Halococcus_hamelinensis_100A6
GCF_000336915.1	1227455	62319	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus saccharolyticus	Halococcus_saccharolyticus_DSM_5350
GCF_000755245.1	1264579	1264579	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halococcaceae;Halococcus;Halococcus sediminicola	Halococcus_sediminicola_CBA1101
GCF_000447865.2	1071085	1071085	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;unclassified Halobacteriales;unclassified Halobacteriales (miscellaneous);haloarchaeon 3A1_DGR	haloarchaeon_3A1_DGR
GCA_000416085.1	1085028	1085028	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;unclassified Halobacteriales;unclassified Halobacteriales (miscellaneous);halophilic archaeon J07HX64	halophilic_archaeon_J07HX64_
GCF_002788215.1	758602	758602	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;unclassified Halobacteriales;unclassified Halobacteriales (miscellaneous);halophilic archaeon True-ADL	halophilic_archaeon_True-ADL
GCF_000739575.1	1448860	1448860	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halobellus;Halobellus rufus	Halobellus_rufus_CBA1103
GCF_000723845.1	114529	114529	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax alexandrinus	Haloferax_alexandrinus_Arc-Hr
GCF_000337795.1	662478	35745	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax denitrificans	Haloferax_denitrificans_ATCC_35960
GCF_000336755.1	1230453	403191	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax elongans	Haloferax_elongans_ATCC_BAA-1513
GCF_001190965.1	35746	35746	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax gibbonsii	Haloferax_gibbonsii_ARA6
GCF_000336955.1	1227460	302484	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax larsenii	Haloferax_larsenii_JCM_13917
GCF_000336795.1	1230452	2254	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax lucentense	Haloferax_lucentense_DSM_14919
GCF_001368915.1	1476858	1476858	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax massiliensis	Haloferax_massiliensis_Arc-Hr
GCF_000306765.2	523841	2252	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax mediterranei	Haloferax_mediterranei_ATCC_33500_CGMCC_1_2087
GCF_000337815.1	662479	403181	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax mucosum	Haloferax_mucosum_ATCC_BAA-1512
GCF_000336815.1	1227461	381852	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax prahovense	Haloferax_prahovense_DSM_18310
GCF_000336975.1	1227462	1227462	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sp. ATCC BAA-644	Haloferax_sp_ATCC_BAA-644
GCF_000336835.1	1227463	1227463	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sp. ATCC BAA-645	Haloferax_sp_ATCC_BAA-645
GCF_000336855.1	1227464	1227464	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sp. ATCC BAA-646	Haloferax_sp_ATCC_BAA-646
GCF_001482285.1	1526048	1526048	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sp. Q22	Haloferax_sp_Q22
GCF_001469875.2	1544719	1544719	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sp. SB3	Haloferax_sp_SB3
GCF_000337835.1	662480	255616	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax sulfurifontis	Haloferax_sulfurifontis_ATCC_BAA-897
GCF_000025685.1	309800	2246	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax volcanii	Haloferax_volcanii_DS2
GCF_000172995.2	469382	60847	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogeometricum;Halogeometricum borinquense	Halogeometricum_borinquense_DSM_11551_PR_3
GCF_000337095.1	1227487	411361	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogeometricum;Halogeometricum pallidum	Halogeometricum_pallidum_JCM_14848
GCF_000283335.1	1210908	693851	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogranum;Halogranum salarium	Halogranum_salarium_B-1
GCF_000427685.1	926690	376171	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;Haloplanus natans	Haloplanus_natans_DSM_17983
GCF_001469955.1	1514971	1514971	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloprofundus;Haloprofundus marisrubri	Haloprofundus_marisrubri_SB9
GCF_000237865.1	768065	293091	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloquadratum;Haloquadratum walsbyi	Haloquadratum_walsbyi_C23_
GCF_002844195.1	1985678	1985678	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;unclassified Haloferacaceae;Haloferacaceae archaeon SYSU A9-0	Haloferacaceae_archaeon_SYSU_A9-0
GCF_000495475.1	1324957	1431545	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Candidatus Halobonum;Candidatus Halobonum tyrrellensis	Candidatus_Halobonum_tyrrellensis_G22
GCA_001307315.1	699431	699431	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halolamina;Halolamina pelagica	Halolamina_pelagica_CDK2
GCF_000739555.1	1380430	1380430	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halolamina;Halolamina rubra	Halolamina_rubra_CBA1107
GCF_001282785.1	1480675	1480675	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halolamina;Halolamina sediminis	Halolamina_sediminis_halo7
GCF_002025255.1	1853690	1853690	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halolamina;Halolamina sp. CBA1230	Halolamina_sp_CBA1230
GCA_000416065.1	1070774	1070774	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halonotius;Halonotius sp. J07HN4	Halonotius_sp_J07HN4_
GCA_000416025.1	1238427	1238427	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halonotius;Halonotius sp. J07HN6	Halonotius_sp_J07HN6_
GCF_002355635.1	1048396	1048396	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halopenitus;Halopenitus persicus	Halopenitus_persicus_CBA1233
GCF_001542905.1	1758255	1758255	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum aethiopicum	Halorubrum_aethiopicum_SAH-A6
GCF_000336995.1	1230454	368623	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum aidingense	Halorubrum_aidingense_JCM_13560
GCF_000336875.1	1227465	416585	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum californiense	Halorubrum_californiensis_DSM_19288
GCF_000337035.1	1227466	64713	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum coriense	Halorubrum_coriense_DSM_10284
GCF_000337335.1	1227468	29283	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum distributum	Halorubrum_distributum_JCM_10118
GCF_002252875.1	337243	337243	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum ezzemoulense	Halorubrum_ezzemoulense_Ec15
GCF_000337075.1	1227481	1227480	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum hochstenium	Halorubrum_hochstenium_ATCC_700873
GCF_000022205.1	416348	2247	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum lacusprofundi	Halorubrum_lacusprofundi_ATCC_49239
GCF_000337375.1	1227482	368624	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum lipolyticum	Halorubrum_lipolyticum_DSM_21995
GCF_000337395.1	1227483	409316	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum litoreum	Halorubrum_litoreum_JCM_13561
GCF_000337915.1	1227484	2248	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum saccharovorum	Halorubrum_saccharovorum_DSM_1137
GCF_000746205.1	1498500	1498500	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. BV1	Halorubrum_sp_BV1
GCF_000296615.1	1194088	1194088	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. T3	Halorubrum_sp_T3
GCF_002286985.1	2032630	2032630	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. WN019	Halorubrum_sp_WN019
GCF_000337415.1	1227485	119434	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum tebenquichense	Halorubrum_tebenquichense_DSM_14210
GCF_000337435.1	1227486	267368	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum terrestre	Halorubrum_terrestre_JCM_10247
GCF_002355655.1	29284	29284	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum trapanicum	Halorubrum_trapanicum_CBA1232
GCF_001280455.1	1765655	1765655	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum tropicale	Halorubrum_tropicale_5
GCF_002906575.1	755307	755307	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Salinigranum;Salinigranum rubrum	Salinigranum_rubrum_GX10
GCF_000224475.1	756883	756883	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Haloferacales;unclassified Haloferacales;halophilic archaeon DL31	halophilic_archaeon_DL31
GCF_000226975.2	358396	229731	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halobiforma;Halobiforma lacisalsi	Halobiforma_lacisalsi_AJ5
GCF_000455365.1	1293047	1293047	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halopiger;Halopiger djelfimassiliensis	Halopiger_djelfimassiliensis_IIH2
GCF_000455345.1	1293048	1293048	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halopiger;Halopiger goleimassiliensis	Halopiger_goleimassiliensis_IIH3
GCF_000784335.1	1202768	1202768	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halopiger;Halopiger salifodinae	Halopiger_salifodinae_KCY07-B2
GCF_000217715.1	797210	387343	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halopiger;Halopiger xanaduensis	Halopiger_xanaduensis_SH-6
GCF_000517625.1	797299	353800	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halostagnicola;Halostagnicola larsenii	Halostagnicola_larsenii_XH-48
GCF_001971705.1	588898	588898	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena daqingensis	Haloterrigena_daqingensis_
GCF_000710605.1	1455609	413811	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena jeotgali	Haloterrigena_jeotgali_A29
GCF_000337475.1	1230457	370323	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena limicola	Haloterrigena_limicola_JCM_13563
GCF_000690595.1	1416969	1416969	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena mahii	Haloterrigena_mahii_H13
GCF_001953745.1	301967	301967	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena saccharevitans	Haloterrigena_saccharevitans_AB14
GCF_000337495.1	1227488	504937	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena salina	Haloterrigena_salina_JCM_13891
GCF_000337115.1	1227489	121872	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena thermotolerans	Haloterrigena_thermotolerans_DSM_11522
GCF_000025325.1	543526	62320	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Haloterrigena;Haloterrigena turkmenica	Haloterrigena_turkmenica_DSM_5511
GCF_000337515.1	1227490	332953	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halovivax;Halovivax asiaticus	Halovivax_asiaticus_JCM_14624
GCA_000328525.1	797302	387341	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halovivax;Halovivax ruber	Halovivax_ruber_XH-70
GCF_000337535.1	1227491	129789	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba aegyptia	Natrialba_aegyptia_DSM_13077
GCF_000337555.1	29540	64602	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba asiatica	Natrialba_asiatica_DSM_12278
GCF_000337575.1	1227493	123783	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba hulunbeirensis	Natrialba_hulunbeirensis_JCM_10989
GCF_000025625.1	547559	13769	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba magadii	Natrialba_magadii_ATCC_43099
GCF_001861355.1	1869245	1869245	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba sp. SSL1	Natrialba_sp_SSL1
GCF_000337595.1	1230458	160846	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrialba;Natrialba taiwanensis	Natrialba_taiwanensis_DSM_12281
GCF_000731985.1	222984	222984	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema altunense	Natrinema_altunense_AJ2
GCF_002494345.1	373386	373386	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema ejinorense	Natrinema_ejinorense_JCM_13890
GCF_000337175.1	1230459	419186	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema gari	Natrinema_gari_JCM_14663
GCF_000230735.2	797303	69525	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema pellirubrum	Natrinema_pellirubrum_DSM_15624
GCF_002572525.1	1608465	1608465	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema sp. CBA1119	Natrinema_sp_CBA1119
GCF_000493245.1	1172566	1172566	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema sp. J7-1	Natrinema_sp_J7-1
GCF_000281695.1	406552	406552	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema sp. J7-2	Natrinema_sp_J7-2
GCF_000337195.1	1227496	88724	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;Natrinema versiforme	Natrinema_versiforme_JCM_10478
GCF_000230715.2	797304	44930	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronobacterium;Natronobacterium gregoryi	Natronobacterium_gregoryi_SP2
GCF_000337675.1	1227497	44470	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronococcus;Natronococcus amylolyticus	Natronococcus_amylolyticus_DSM_10524
GCF_000328685.1	694430	29288	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronococcus;Natronococcus occultus	Natronococcus_occultus_SP4
GCF_002177135.1	253108	253108	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronolimnobius;Natronolimnobius baerhuensis	Natronolimnobius_baerhuensis_CGMCC_1_3597
GCF_000337715.1	1227500	61858	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronorubrum;Natronorubrum bangense	Natronorubrum_bangense_JCM_10635
GCF_000337735.1	1230460	388259	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronorubrum;Natronorubrum sulfidifaciens	Natronorubrum_sulfidifaciens_JCM_14089
GCF_000383975.1	1114856	63128	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronorubrum;Natronorubrum tibetense	Natronorubrum_tibetense_GA33
GCF_000403645.1	1333523	1333523	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Salinarchaeum;Salinarchaeum sp. Harcht-Bsk1	Salinarchaeum_sp_Harcht-Bsk1
GCF_002156705.1	1902251	1902251	cellular organisms;Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;unclassified Natrialbaceae;Natrialbaceae archaeon JW/NM-HA 15	Natrialbaceae_archaeon_JW/NM-HA_15
GCF_000746075.1	386456	386456	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium arcticum	Methanobacterium_arcticum_M2
GCF_002287175.1	2161	2161	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium bryantii	Methanobacterium_bryantii_M_o_H_
GCF_001458655.1	2162	2162	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium formicicum	Methanobacterium_formicicum_
GCF_000191585.1	877455	877455	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium lacus	Methanobacterium_lacus_AL-21
GCF_000214725.1	868131	868131	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium paludis	Methanobacterium_paludis_SWAN1
GCF_001729285.1	1860100	1860100	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium sp. A39	Methanobacterium_sp_A39
GCF_000499765.1	1379702	1379702	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium sp. MB1	Methanobacterium_sp_MB1_
GCF_002813655.1	913102	913102	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium sp. MO-MB1	Methanobacterium_sp_MO-MB1
GCF_002813675.1	1911685	1911685	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium sp. MZ-A1	Methanobacterium_sp_MZ-A1
GCF_000744455.1	1495336	1495336	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium sp. SMA-27	Methanobacterium_sp_SMA-27
GCF_002813695.1	59277	59277	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium subterraneum	Methanobacterium_subterraneum_A8p
GCF_000745485.1	408577	408577	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium veterum	Methanobacterium_veterum_MK4
GCF_002072215.1	1300164	39441	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter arboriphilus	Methanobrevibacter_arboriphilus_JCM_13429_DSM_1125_DH1
GCF_000320505.1	1214066	1348249	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter boviskoreani	Methanobrevibacter_boviskoreani_JH1
GCF_001477655.1	230361	230361	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter millerae	Methanobrevibacter_millerae_SM9
GCF_001563245.1	294671	294671	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter olleyae	Methanobrevibacter_olleyae_YLM1
GCF_000024185.1	634498	83816	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter ruminantium	Methanobrevibacter_ruminantium_M1
GCF_002813085.1	2173	2173	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter smithii	Methanobrevibacter_smithii_KB11
GCF_001729385.1	1860099	1860099	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter sp. A27	Methanobrevibacter_sp_A27
GCF_000404165.1	224719	224719	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter sp. AbM4	Methanobrevibacter_sp_AbM4
GCF_001548675.1	1609968	1609968	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter sp. YE315	Methanobrevibacter_sp_YE315
GCF_000621965.1	1410664	190977	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter wolinii	Methanobrevibacter_wolinii_SH
GCA_000437055.1	1263088	1263088	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;environmental samples;Methanobrevibacter smithii CAG:186	Methanobrevibacter_smithii_CAG_186_
GCF_002287195.1	1077256	1077256	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;Methanosphaera cuniculi	Methanosphaera_cuniculi_1R-7
GCF_001729965.1	1561964	1561964	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;Methanosphaera sp. WGK6	Methanosphaera_sp_WGK6
GCF_000012545.1	339860	2317	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;Methanosphaera stadtmanae	Methanosphaera_stadtmanae_DSM_3091
GCF_000145295.1	79929	145263	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;Methanothermobacter marburgensis	Methanothermobacter_marburgensis_str_Marburg
GCF_000828575.1	866790	866790	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;Methanothermobacter sp. CaT2	Methanothermobacter_sp_CaT2
GCA_002356395.1	2017966	2017966	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;Methanothermobacter sp. EMTCatA1	Methanothermobacter_sp_EMTCatA1_
GCF_000008645.1	187420	145262	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;Methanothermobacter thermautotrophicus	Methanothermobacter_thermautotrophicus_str_Delta_H
GCF_000166095.1	523846	2180	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;Methanothermus fervidus	Methanothermus_fervidus_DSM_2088
GCA_002839705.1	2013815	2013815	cellular organisms;Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;unclassified Methanobacteriales;Methanobacteriales archaeon HGW-Methanobacteriales-1	Methanobacteriales_archaeon_HGW-Methanobacteriales-1_
GCF_000739065.1	1301915	1301915	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus bathoardescens	Methanocaldococcus_bathoardescens_JH146
GCF_000023985.1	573064	83171	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus fervens	Methanocaldococcus_fervens_AG86
GCF_000092305.1	573063	67760	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus infernus	Methanocaldococcus_infernus_ME
GCF_000091665.1	243232	2190	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus jannaschii	Methanocaldococcus_jannaschii_DSM_2661
GCF_000025525.1	644281	644281	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus sp. FS406-22	Methanocaldococcus_sp_FS406-22
GCF_000371805.1	1069083	667126	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus villosus	Methanocaldococcus_villosus_KIN24-T80
GCF_000024625.1	579137	73913	cellular organisms;Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;Methanocaldococcus vulcanius	Methanocaldococcus_vulcanius_M7
